,WS,ORtg,DRtg,PER,TRB%,AST%,STL%,TOV%,USG%,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,PLAY_PTS,Performance1,Performance2
17,-0.45076894928278927,-0.8422966155381103,1.4232270323490168,-0.1029653071532633,-0.6755069340907633,0.21570149902510316,0.44718615161685726,0.05231202095438936,1.2019536081490783,-1.9229526083883632,0.4890617535400255,1.1344323628774156,1.242877431291292,1.482744864763506,1.749874555545849,0.6064449855621429,0.6311620945464603,2.0447708834115477,2.3348589525379273,0.7507774523971309,0.7321638029626826,-0.3363903969423832,0.06538549798833233,-0.07140702398576576,0.5735355370597145,1.6162583386938418,0.014087707488172905,1.4208907706112546,0.43875712435891545,1.5669155458661141,-0.6563515218791837,-0.0900280305133372,0.3367403990055116,0.19805480965991715,-0.33398539940345107,-0.31131041015813954,2.122867977136932,2,1
18,-0.9561832898076623,0.5024612841694787,0.19237958067547684,-1.6554324836707743,-0.7190563062432307,-1.1579742704286502,-1.455367236844313,-1.651458033444906,-1.4138882657246217,0.3019269312991475,-0.35659156712530615,-1.1941447781365475,-0.9480530377610055,-1.3152295634529019,-1.1403774856610966,-1.6804557806891463,-1.6369931668458455,0.4972953810117813,0.3680057238671829,-1.085118142507159,-1.1682609682595368,-0.800369969450138,-0.9569977205212294,-0.9726586842557027,-1.0593405645812581,-1.5910111192505176,-0.7933259837955148,-1.3752513647560116,-1.4394350309469812,-1.124135134618855,-0.9839693501795618,-1.2277000851718303,0.7737798998694613,0.40332666872497835,0.7206293663798905,0.9202051202151201,-1.511353081827983,0,0
19,0.00869863301255007,0.2335097042279609,1.1770575420143088,-0.6110454740135398,-1.1110006556154373,-0.48221441610059407,-1.2968211211392155,-0.7691485409881279,-0.16202108322792208,-0.2542929536227302,-0.568004897291639,0.7648169436688499,1.1333309078386777,0.33357679603176704,0.3625535757665152,0.22529485785359477,0.29093880533761435,0.27622745209752875,0.23688217528913333,0.8213888214319114,0.789752432393659,-0.6843750763231994,-0.7298014497413269,-0.7268627769093562,-0.16389237981040222,-0.7891937547644279,-0.7933259837955148,-0.10427766686179989,0.2509379088283264,0.4869544175135935,-0.18832605287864435,-0.3373480423956185,0.6567157478523322,0.3277001943325874,0.2284758090143299,-0.16519839807995593,-0.0699320710992824,0,0
20,-1.6913314214802053,-0.7078208255673514,-0.5461288903286472,-1.119125640873816,-0.0004916657275185703,-0.5929947200888,-0.9797288897290204,-0.16065923584552236,-0.5357127794955936,-0.8105128385446079,-1.3079515528738044,-1.5267986554242565,-2.20001330579089,-1.5150848797540737,-1.3715976489576522,-1.4082056894687547,-1.3251218184044036,-0.4975102991023545,-0.5498591161791645,-1.085118142507159,-1.1682609682595368,-1.0323597557040154,-1.0705958559111808,-1.1365226224866003,-1.0066671419476785,-1.5910111192505176,-0.38961913815367083,-1.2481539949665903,-1.0637965998858019,-1.4074036273014832,-0.7811583136126611,-1.3101400891325907,0.8128012838751711,-0.028824613517255723,-0.47460070150789696,-0.2278178318277489,-1.4653502836132373,0,0
21,1.3258390355925227,0.5472865474930644,-0.05378990965923117,1.336595165617519,1.3059894988465033,0.8213004941606288,0.23579133067672692,1.1070268165349058,0.6227314789341878,-1.0886227810055467,-0.35659156712530615,0.8387400275105631,1.0759493955539734,1.0996888418529263,0.5629443839568631,1.8224953930132253,1.5195229052584467,-1.2712480503022379,-1.278323274946107,1.5510396347913085,1.7303667130996057,1.326203071210405,2.0344198447474886,1.9632368757145462,1.0124807256728796,0.9035317924839837,0.888785873045501,1.5056223504708683,1.0648211761275481,0.9649699989155293,1.2209506371118706,0.6904040069818609,-1.427026158052571,-0.21609016915555795,0.8534327072563099,0.41924965023277627,0.7172269205752558,0,0
22,1.1573675887508983,-0.1699176656843158,-0.21790290321570435,0.7250171869894093,0.5148425714100126,2.0878886364257836,0.9228244987321502,2.263156496305856,0.2926371472310782,-1.2740294093128397,0.5595328635954703,1.1590733908246533,1.1072484022547222,0.866524306168226,0.41650494720237796,1.5683953078741935,1.3399606137315554,-1.2344033954831957,-1.278323274946107,0.60955471432757,1.2696576776517956,0.7848935699513573,1.3528310324077808,1.2531598100473236,2.575125597135745,1.7944399752463056,0.35051007885637625,2.310572359137203,1.1900339864812741,0.5695743945460268,1.1221452603228683,0.5804840017008465,-1.6689587388879719,-1.9086826912709716,0.0019289334016106443,0.2940107827371926,0.4105415991436177,0,0
23,-0.7723962568895266,-0.8422966155381103,-0.29995939999393917,-0.4134587424567654,-1.1110006556154373,0.9468515053472625,-0.18699831120353272,0.5695279303256044,-0.06859815916100423,1.4143667011429029,1.2290084091221907,-1.0832601523739778,-1.1671460846662356,-0.7656274436246787,-0.7704252243866074,-0.3736553428312668,-0.4178597138474812,-0.9396461569308592,-0.8121062133352638,-0.6614499282984767,-0.7651405622427023,-1.0323597557040154,-1.2409930589961078,-1.300386560717498,0.046801310723916814,-0.7891937547644279,-0.9951794066164367,-0.4855697762300632,-1.8150734620081606,-0.8408666419362265,0.06128753058831043,0.23973198532970452,-0.35784023629612244,0.921908207415658,-0.5683442362441943,-0.6035344343145068,-0.575962851461486,1,0
24,1.6903499842134917,-0.2506031396667704,-0.6445966864625318,1.7091872879817218,0.8922704633980632,0.7053504426529736,-0.37725365004964956,-0.2154232733083573,1.4710116294618025,-0.8105128385446079,-0.1874609029922404,0.8978784945839333,1.2929558420124874,1.872462731550791,1.4585371497921884,2.599315653295409,2.5364125141159968,-1.1386072929536863,-1.153027439638193,1.6404807022353634,2.2525036199404576,1.264339128209371,1.63303976636966,1.6245847367040254,0.7842292275940338,0.2264415735846196,-0.026282977076011516,1.192115504990296,1.7910554761791626,1.5527521212319824,0.6260382631822953,0.08804237804190569,-0.40466589710297424,-1.0530231524313507,-0.3011751622457481,-0.3154850390746609,1.212012572484966,1,0
25,-0.06022150433175059,0.5024612841694787,0.8078033065122469,0.5462482393904223,1.5128490165707233,-0.9474916928510589,-0.26627136905608156,-1.0581809609308652,0.21167061303974935,-0.3933479248531996,0.17194175829052613,-0.30706777203599017,-0.29077389704531614,0.3085948814941206,0.200699461458926,0.14361983048747734,0.10665119034948967,0.3314944343260921,0.21502825052612495,-0.7320612973332571,-0.7363462475272141,1.17154321370782,1.2013668518878458,1.2804704664191398,-0.8223101627301493,-0.38828507252138283,-0.08683900392228792,-0.5491184611247738,-0.030790914467558838,0.09746024007497969,0.27969941612189586,0.2149999841414773,0.9220611590911586,-0.23409647258231692,0.24019375085636835,0.5862348068935599,-0.2539432639582656,0,0
26,-0.6805027404304589,0.5024612841694787,2.1617355033531407,-0.1029653071532633,-0.7734930214338148,0.12153824063512836,0.13009392020666227,-1.1950910545879518,0.2770666598865921,0.44098190252961694,-1.466511550498554,-0.5288370235611295,0.4917012704733617,0.5584140268705856,0.6862618043816927,-0.40088035195330585,-0.3895077730800775,2.0447708834115477,1.9196343820407697,-0.5908385592636964,-0.7075519328117261,-0.800369969450138,-0.2470093743340337,-0.48106686956300987,0.2574950012582361,0.5471685193790555,-0.6923992723850538,-0.4220210913353528,0.2509379088283264,0.5843279618732471,-0.48474218324565316,-0.0900280305133372,0.6957371318580421,1.1703951947049427,0.3456552274347015,0.5757982346022599,0.4360987092629208,1,0
27,0.33032594061928766,0.09903391425720201,1.5463117775163708,-0.2723253627733553,-0.6972816201669969,-0.703775024077006,-1.059001947581569,-0.5561772841882162,0.5760200169007282,0.9972017874514947,0.8061817487895249,1.245316988639985,0.7812170824552727,0.8082331722470506,0.8018718860299705,0.25251986697563406,0.22005895341910456,1.2710331322116644,1.1984548648614972,0.7507774523971309,0.6745751735317062,-0.6843750763231993,-0.13341123894408252,-0.3172029313321124,-0.45359620429509084,-0.5219212999357313,-1.1970328294373587,0.27701444250646373,-0.6881581688246226,0.9915264201045254,-0.11032180804522097,0.10782797899248783,0.719149962261468,0.7004306752665137,0.7440652500639648,0.4505593671066739,1.018800819983034,1,0
28,-0.42013777712976635,-0.5285197722730068,-0.7922983806633552,-0.9968100451481937,-0.3125954994868684,0.12338457903493169,-0.7683340687888903,1.8270724942869896,-0.8658071111987035,1.22896007283561,0.9823595239281362,-0.9354139846905516,-0.6820114808046551,-0.8322458823917364,-0.963108693800404,-0.5188553914821422,-0.625773946141776,-0.7922675376546909,-0.8558140628612804,-0.9203582814260047,-0.9187102407253059,-0.37505536131802947,-0.6351363369163675,-0.590309495050275,-0.11121895717682263,-0.9673753913168922,-0.4569036124273115,-0.2313750366512209,-0.7507645740014856,-0.9470923266922124,0.7165231871890667,0.6959000072459128,0.5396515958352027,-0.37454563931104295,0.31440738252260325,0.5375308028674971,-0.7957539984874934,0,0
29,0.4451928361931225,-0.5061071406112131,1.0539727968469548,0.5462482393904233,-0.9313594954865093,0.32371229541360413,-0.18699831120353272,-0.3584182600168693,1.4401820645197185,-0.8800403241598426,0.3305017559152758,1.042028508075274,1.36807345809428,1.8824554973658503,1.9001676616886098,1.4231952592233177,1.4958962879522766,1.2710331322116644,1.2858705639135304,1.4215854582275445,1.2504614678414696,-0.36538912022411796,-0.37480727664772895,-0.39913490044756095,0.6130406040348995,0.7476228605005779,-0.4905458495641319,1.198470373479767,0.20398310494567828,1.8811665299359053,-0.30533242012877854,-0.34559204279169364,0.54940694183663,0.5869909636779278,-0.08790862072067207,-0.2800006932842442,2.1458693762443053,1,1
30,-0.45076894928278927,2.048932868833206,-0.6692136354960012,1.6047485870159992,0.46766408491150613,-1.2909106352144974,-0.34554442690863035,-1.2711522177307777,-0.5170281946822104,-0.532402896083669,-1.466511550498554,-1.5267986554242565,-1.4097133865970253,-0.6157359563987999,-1.0363284121776466,-0.04695523336679682,-0.4178597138474812,-1.2712480503022379,-1.3366004076474625,-0.5908385592636962,-0.5059917298033089,0.4175764083827183,-0.8150000512837905,-0.4401008850052852,-1.2173608324819976,-1.0564662095931243,1.0233548215927828,-1.2481539949665903,-1.2516158154163919,-0.7877537995582338,2.565223789741198,2.053412072466432,-2.4493864190021677,-0.9471460882820031,2.091628561898237,2.203903512044875,-1.2200020264679265,0,0
31,0.00869863301255007,-0.3043934556550747,-0.05378990965923117,-0.15941865902662714,0.15193113680611758,-0.7591651760711089,-0.9797288897290204,-0.7387240757309977,-0.08728274397438807,0.5800368737600864,1.54612840437169,0.06254764717257538,-0.4472689305490517,-0.21602532379645575,-0.3311069141231517,0.33419489434175126,0.34764268687242206,-1.1607140858451115,-1.1617690095433961,0.04466376204932712,-0.01648837964000981,0.5915687480731263,-0.33220797587649714,-0.030441039428041137,-0.7433000287797796,-1.0564662095931243,-0.38961913815367083,-0.6126671460194845,-0.6881581688246226,-0.3274424989489628,0.3265019630219499,-0.15598003368194555,-0.2563846378812769,0.24126993788414056,-0.40429305045567404,-0.6661538680622998,-0.9746537693226158,0,0
32,0.4681662153078894,3.1919770835846566,0.4385490710101848,1.929355360287842,0.8269464051693624,-0.5708386592911587,-0.34554442690863035,-1.7427314292162968,-0.4236052706152925,-0.532402896083669,-0.35659156712530615,-1.4898371135033999,-1.073249064563994,-0.06613383657057685,-0.6316931264086741,0.4975449490739866,-0.020932543103827833,-1.1607140858451115,-1.2054768590694127,-0.520227190228916,-0.3620201562258679,1.0555483205808813,-0.33220797587649714,0.13342289880285627,-0.7433000287797796,-0.7891937547644279,1.0233548215927828,-1.2481539949665903,-0.3125197377634432,-0.3628510605342912,2.5106208183578023,2.3337080859330177,-0.6778155851429428,-1.2280444217394542,2.009602969003978,2.2560863735013705,0.14474765390286456,2,1
33,-0.6345559822009249,-0.4388692456258336,2.1617355033531407,0.518021563453741,-0.24001321256608923,1.367816660502445,-1.2968211211392155,-0.06938584007413132,1.743806567737202,-0.8105128385446079,-1.3079515528738044,0.5060861502228541,1.1959289212401718,1.7825278392152637,1.8886066535237818,1.8587954051759445,2.0204071921492477,0.1656934876404027,0.4554214229192159,1.9511707259883972,1.8839363915822098,-0.6843750763231994,0.8037733780230161,0.33825282159147835,1.5216571444641502,-0.7891937547644279,-0.18776571533274897,1.5479881404006757,0.2509379088283264,1.8147754769634137,-0.34433454254549023,-0.38681204477207476,0.10261209497125309,0.63020609190215,-0.47460070150789696,-0.9166316030534717,2.398884766425407,2,1
34,0.23843242416021973,-1.111248195479628,0.4385490710101848,-0.21587201089999097,-1.3069728303015407,1.5118310556871128,0.7642783830270526,0.2652832777543016,0.6974698181877218,-1.0886227810055467,1.3347150742053573,1.430124698244268,1.5402179949483905,0.7832512577094042,1.356800277941704,0.33419489434175126,0.8863295614530948,1.1604991677545384,1.1984548648614972,0.60955471432757,0.5018092852387772,-0.5683801831962607,-0.8433995851312782,-0.7678287614670806,1.9957179481663683,1.8835307935225387,-0.9951794066164367,1.2937934008218333,-0.3125197377634432,0.8941528757448718,-1.311587178479939,-1.8542441152736095,0.477217381426067,0.554579617509759,-1.5057795836071668,-1.5428259405314004,0.2980903146186838,0,0
35,0.6519532482260253,-0.06233703370770906,-0.34919329806088145,0.4559228763930408,0.06483239250118308,-1.1025841184345473,-1.1065657822930985,-0.9882046908394666,0.26025053355454697,0.46879289677571123,0.594768418623192,0.9570169616573041,0.3258165349594016,0.48346828325764596,0.3949243986280331,0.5846649782645119,0.4894023907094412,-0.12169481994812564,-0.007881782056559343,0.2706201429606242,0.2023484121977,0.6147677266985143,0.15626400630029372,0.3218664277683889,-0.9013202966805189,-0.8426482457301672,2.84003562698108,-0.33305293248275764,0.5514486536772694,0.39489215739173905,0.026965662861604494,0.694800807193101,-0.705910981627054,0.554579617509759,0.059737446488997946,-0.06918193300000808,0.7765194160520393,2,1
