,WS,ORtg,DRtg,PER,TRB%,AST%,STL%,TOV%,USG%,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,PLAY_PTS,Pos_0,Pos_1,Pos_2,Pos_3,Pos_4,Season_2011,Season_2012,Season_2013,Season_2014,Season_2015,Season_2016,Season_2017,Season_2018,Season_2019,Season_2020,Season_2021,Performance1,Performance2
802,-1.1679696013572798,-1.0163794659060414,-3.650802272797081,-0.9865517598071079,0.5673547284066652,-1.1174155815620224,1.2781305423589362,2.0344854944824875,-1.6901897186399382,-0.3940936103316162,-1.1740105816785646,-1.5582368173590517,-2.1808654295110568,-1.7523783099572392,-1.7959556577558684,-1.298503489908614,-1.328161743268705,-1.2547297005536528,-1.3237479277847852,-1.1082942252333827,-1.14007028331738,-0.37918069601231025,-0.9638887631660614,-0.8430797357793096,-1.195589666841395,-0.6600467522294018,1.5440178318466962,-1.21618764945376,0.8198040691907168,-1.712508843382815,0.9427517468896991,0.32038639190861645,-2.3105379496798535,-0.6816957103735937,0.03325622163536309,0.05893619331296617,-1.5405660066170288,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
803,-1.1679696013572798,0.4531142751938223,0.4824892374069005,0.9494570802030367,0.3155985483215837,-1.3109191792377548,-1.44835229082465,0.3200589541764961,0.7716423734940235,0.6137879147835148,-3.4710580980709533,-1.6616025052245174,-0.7067680664970957,0.06617432737380377,-0.3304810806322832,0.6708641706444319,0.4437559935761145,-1.2547297005536528,-1.3237479277847852,0.6141042094164572,0.6044037811648766,0.9123275224860805,-0.6620168693640822,-0.17353284455107962,-1.2401032449311538,-1.5800519027487023,0.08759689945874785,0.00035714202705163894,1.709937285972129,0.024354504781986662,1.4346884152216026,0.8396278823223604,-2.3105379496798535,0.34229933971355864,1.3566770001853778,0.6986058372734889,-1.2387803191232305,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
804,-0.8654293622796351,-0.34842776540610343,0.25286193128445705,0.539478737612653,0.8820499535130173,-1.0013134229565825,-0.8424672167838532,-0.09376814175943303,0.45771747583935746,1.1177286773410804,-0.8206186560797356,-1.1447740658971888,-1.0752924072505858,-0.24431026924369145,-0.5188992405481725,0.3346306676231801,0.19062488831256885,-1.2547297005536528,-1.2840205226834425,-0.10819190833992742,0.0076100222630521444,0.6970761527363486,-0.2595210109614432,0.04964945252499694,-1.0620489325721192,-1.1200493274890522,-0.09445571708974562,-0.4420227821477888,0.9978307125469994,-0.39064824212464727,1.1272279975141635,0.5962334336909189,-2.3105379496798535,-0.5498943672930691,0.39833781571812577,0.29881230979816303,-0.7139356452209724,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
805,-0.8654293622796351,0.18593359499384707,1.4009984618966742,-1.1915409311022997,-0.7753448987137703,-0.8078098252808501,-1.296881022314451,-1.039658646755842,-0.4840572171246413,-0.646063991610399,-0.025486823482370333,-1.1103188366087002,-0.7374784282265531,-0.6435047506090421,-0.5188992405481725,-1.394570205057543,-1.4294141853741233,1.457705452336744,1.2585334038024951,-1.0527329854059684,-1.0941630710941623,-0.9173091203866397,-0.8129528162650718,-0.9174738348046686,-0.7949674640335679,-1.3500506151188771,-0.8226661832837197,-0.9949976873663395,-0.7824357210158251,-0.5289824910935254,-0.6560424251889924,0.5151019508137711,0.6475501806470577,0.18008230207598996,0.8318722086914065,1.198347746617649,-0.3071810229467224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
806,-0.7309670338006818,-1.149969806006029,-0.6656472932053167,-0.0071590525078587455,0.9449889985342879,-0.28535011155637224,-0.5395246797634549,-0.8918632553501531,0.42467274977044533,-1.4019751354467473,-0.9089666374794428,0.026703729911422818,-0.16933673623158896,0.11052926974773189,0.2975794524206818,0.28659731004871575,0.3931297725234056,-0.3505846495901873,-0.052470964541816476,-0.44155934730441243,-0.45146209996912057,1.3428302619855441,0.44484674124317464,0.7935904427785859,-0.39434526122574076,-0.43004546459957643,0.08759689945874785,-0.4420227821477888,0.8198040691907168,-0.11397974418689114,-0.6867884669597365,-0.5071547334382909,-0.26873565484444906,-0.30656881083671605,-1.700881350257757,-1.3203514764769158,-0.12348538708093207,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
807,-0.46204237684277544,-1.550740826305992,-1.3545292115726468,-0.2804779475681142,1.6373184937682623,-0.159572773067146,0.21783166278754137,-0.5667133942576376,0.12727021515023507,-1.1500047541679645,1.123036934713824,0.8536292328351486,-0.6914128856323667,-0.377375096365475,-0.16299827181815907,0.04643052217639308,0.3171904409443417,-0.8528874556810015,-0.8072916614673293,-0.6638043066140691,-0.5432765244155552,1.235204577110678,0.8473425996458139,1.0539697893673425,-0.39434526122574076,-0.20004417696975133,-0.09445571708974562,-0.4420227821477888,0.8198040691907168,-0.5750939074164846,-0.7482805505012247,-1.091301410153754,-0.2759505039428074,-1.3609795554809114,-2.3169565402724195,-1.780114033073542,-1.0550846832574399,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
808,0.3111160119112057,-0.48201810550609103,-0.6656472932053167,-0.6221265663934338,-0.39771062858614786,-0.8561857246997832,-0.08511087423285704,-0.47803615941422445,-0.2692664976767122,-2.1578862792830953,1.0346889533141168,1.0948158378545687,0.36809459403391775,-0.06689049974797978,-0.07925686741109698,-0.09766955054700044,-0.01187999589826741,0.05125759528246407,-0.1319257747445021,0.11405305096972951,0.0076100222630521444,-0.702057750636908,0.09266286514086595,-0.17353284455107962,-0.7059403078540507,0.029957110660073817,0.08759689945874785,-0.3314278011040788,-0.07032914759069527,-0.021756911540972514,-0.1333597150863438,-0.5396073265891499,0.8207065590076575,0.5247935070558223,0.19297941904657176,-0.08099154130339867,0.6900238574675677,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
809,0.2438848476717293,-0.48201810550609103,0.023234625162013623,0.5622553122010072,0.0009033232152315435,-0.2563245719050123,0.3693029312977407,-0.6258315508199134,1.2507909014932515,-1.65394551672553,-0.20218278628178485,0.6124426278157286,0.9515914668936103,1.4411775409655683,1.6374419229336743,0.7669308857933611,1.0259575356822697,1.6586265747730695,1.4968978344105515,0.7252266890712853,0.6962182056113112,-0.27155501113744435,0.8976545819461436,0.5704081457025093,-0.08275021459743068,0.9499622611793743,0.451702132555735,0.6639270282893123,-0.07032914759069527,1.438437938686073,-0.517685237220644,-0.7343228854943046,0.5970462369585497,0.3828535991229508,-0.24055497392670894,-0.30087798141482913,1.634744270491632,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
810,0.10942251919277592,-0.08124708520612817,1.4009984618966742,0.7672444834961993,0.1267814132577723,0.30483586135461227,-0.23658214274305608,-0.5667133942576376,1.6142828882512859,-1.4019751354467473,-0.37887874908119934,0.5435321692387515,1.1819191798645419,1.9290819070787748,2.0561489449689843,1.2472644615380064,1.4056541935775881,1.6586265747730695,1.6955348599172655,1.1697166076905987,0.9716614789506147,-0.4868063808871761,1.1995264757481225,0.7191963437532273,0.49592630056943077,0.4899596859197241,-0.2765083336382391,1.1063069524641533,-0.4263824343032604,1.8995521019156665,-0.37932804925229563,-0.3773443608348544,0.4743938022864582,0.95061323085444,-0.03519657725515492,-0.24090895229352993,2.277678996021898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
811,1.1515055649046635,-0.2148374253061158,0.023234625162013623,0.8811273564379726,0.25265950330031306,0.38223730042490534,-0.5395246797634549,-0.4189180028519486,1.8290736076992156,-1.1500047541679645,0.6812970277152877,0.9569949207006143,1.1972743607292708,1.8403720223309195,2.0561489449689843,1.1511977463890775,1.1525230883140425,1.7590871359912323,2.0928089109306933,1.558645286482498,1.3848263889595702,-0.16392932626257836,1.3504624226491126,0.9423786408293038,0.5404398786591895,0.029957110660073817,-0.09445571708974562,1.3274969145515731,0.2857241391218691,1.976404462453932,-0.4715661745645279,-0.0203658361754042,0.23630378204063343,0.7985347580692195,0.010438622005190419,-0.32086765778859555,1.6216231536440757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
